Identifiable,Contected,HasIMG,HasDESC,Month,Item,Place_Item_founded,Item_condition
1,0,0,0,11,16,2,2
1,0,0,0,11,1,2,1
0,0,0,0,11,16,0,1
0,0,0,0,11,16,2,0
0,0,0,0,11,12,0,1
1,0,0,0,11,12,2,0
0,0,0,0,11,16,0,1
1,0,0,0,11,16,2,2
1,0,0,0,11,12,0,1
1,0,0,0,11,6,0,2
0,0,0,0,11,16,0,1
1,0,0,0,11,12,0,1
1,0,0,0,11,14,2,0
0,0,0,0,11,16,2,0
0,0,0,0,11,16,2,2
0,0,0,0,11,7,2,0
0,0,0,0,11,16,2,0
0,0,0,0,11,7,0,1
0,0,0,0,11,4,0,1
1,0,0,0,11,14,2,2
1,0,0,0,11,12,0,1
0,0,0,0,11,10,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,8,0,1
0,0,0,0,11,12,0,0
0,0,0,0,11,7,0,1
0,0,0,0,11,10,0,1
0,0,0,0,11,16,0,1
1,0,0,0,11,14,2,0
0,0,0,0,11,16,0,2
0,0,0,0,11,16,2,2
0,0,0,0,11,16,2,2
0,0,0,0,11,16,2,0
1,0,0,0,11,12,2,2
0,0,0,0,11,10,2,1
0,0,0,0,11,9,0,1
0,0,0,0,11,12,0,1
1,0,0,0,11,12,2,0
0,0,0,0,11,5,0,1
1,0,0,0,11,16,2,2
0,0,0,0,11,9,0,1
0,0,0,0,11,2,2,1
0,0,0,0,11,12,0,0
1,0,0,0,11,0,2,1
0,0,0,0,11,12,0,1
0,0,0,0,11,16,0,1
1,0,0,0,11,13,0,1
1,0,0,0,11,12,0,1
0,0,0,0,11,16,0,2
0,0,0,0,11,7,0,1
1,0,0,0,11,6,0,2
0,0,0,0,11,8,0,1
0,0,0,0,11,4,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,16,0,0
0,0,0,0,11,16,0,1
0,0,0,0,11,0,0,1
0,0,0,0,11,12,0,1
0,0,0,0,11,12,0,0
0,0,0,0,11,12,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,0,0,1
0,0,0,0,11,16,0,1
1,0,0,0,11,12,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,15,2,1
1,0,0,0,11,12,0,0
0,0,0,0,11,12,0,1
0,0,0,0,11,12,0,0
0,0,0,0,11,16,2,0
0,0,0,0,11,16,2,2
0,0,0,0,11,16,0,1
1,0,0,0,11,12,2,0
0,0,0,0,11,0,2,0
0,0,0,0,11,12,0,1
0,0,0,0,11,16,0,1
1,0,0,0,11,12,0,1
0,0,0,0,11,0,0,0
0,0,0,0,11,2,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,5,0,1
0,0,0,0,11,10,0,1
0,0,0,0,11,15,0,1
0,0,0,0,11,4,0,1
1,0,0,0,11,16,2,1
0,0,0,0,11,11,0,1
1,0,0,0,11,2,2,0
0,0,0,0,11,7,0,1
0,0,0,0,11,12,0,1
0,0,0,0,11,16,2,1
0,0,0,0,11,12,0,1
0,0,0,0,11,2,0,1
1,0,0,0,11,12,0,1
1,0,0,0,11,12,0,2
0,0,0,0,11,4,0,1
0,0,0,0,11,16,2,1
0,0,0,0,11,10,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,0,0,1
0,0,0,0,11,16,0,2
0,0,0,0,11,7,0,0
1,0,0,0,11,12,2,0
0,0,0,0,11,4,0,1
0,0,0,0,11,12,2,2
0,0,0,0,11,2,0,0
0,0,0,0,11,4,0,1
0,0,0,0,11,7,0,1
0,0,0,0,11,4,0,0
0,0,0,0,11,16,2,2
0,0,0,0,11,0,2,0
0,0,0,0,11,16,0,0
0,0,0,0,11,16,0,0
0,0,0,0,11,12,0,1
1,0,0,0,11,6,0,1
0,0,0,0,11,16,0,1
0,0,0,0,11,16,2,2
0,0,0,0,11,12,2,1
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,1
1,0,0,0,10,12,0,1
0,0,0,0,10,4,0,1
0,0,0,0,10,16,0,2
1,0,0,0,10,0,2,0
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,12,0,0
0,0,0,0,10,4,0,1
0,0,0,0,10,12,0,2
0,0,0,0,10,10,0,1
0,0,0,0,10,16,0,2
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,1
1,0,0,0,10,12,0,2
0,0,0,0,10,16,0,1
0,0,0,0,10,0,0,1
1,0,0,0,10,16,2,1
0,0,0,0,10,7,0,1
0,0,0,0,10,7,0,1
1,0,0,0,10,16,2,1
0,0,0,0,10,16,0,1
0,0,0,0,10,2,0,0
0,0,0,0,10,11,2,1
0,0,0,0,10,3,0,1
0,0,0,0,10,0,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,0,0,1
0,0,0,0,10,16,0,1
1,0,0,0,10,12,0,1
0,0,0,0,10,12,0,0
0,0,0,0,10,16,0,2
1,0,0,0,10,12,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,7,0,1
1,0,0,0,10,14,2,2
1,0,0,0,10,12,0,1
0,0,0,0,10,16,0,2
1,0,0,0,10,12,0,0
0,0,0,0,10,16,0,1
0,1,0,0,10,13,2,1
0,0,0,0,10,16,2,1
0,0,0,0,10,3,0,1
1,0,0,0,10,12,0,1
0,0,0,0,10,16,2,1
0,0,0,0,10,10,0,1
1,0,0,0,10,16,0,2
0,0,0,0,10,16,2,0
1,0,0,0,10,12,0,2
0,0,0,0,10,2,0,1
1,0,0,0,10,16,2,0
0,0,0,0,10,16,0,0
0,0,0,0,10,2,2,1
0,0,0,0,10,12,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,16,2,1
0,0,0,0,10,15,0,1
1,0,0,0,10,16,2,2
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,7,0,1
0,0,0,0,10,16,2,2
1,0,0,0,10,14,0,1
1,0,0,0,10,6,0,1
1,0,0,0,10,12,0,1
0,0,0,0,10,12,0,1
0,0,0,0,10,16,2,1
0,0,0,0,10,4,0,1
1,0,0,0,10,12,0,2
0,0,0,0,10,12,2,0
1,0,0,0,10,12,0,0
0,0,0,0,10,10,2,1
0,0,0,0,10,7,2,0
0,0,0,0,10,13,0,1
1,0,0,0,10,12,0,1
0,0,0,0,10,2,2,1
1,0,0,0,10,12,0,0
0,0,0,0,10,10,0,1
0,0,0,0,10,10,0,1
1,0,0,0,10,16,0,1
0,0,0,0,10,2,0,1
0,0,0,0,10,0,0,1
0,0,0,0,10,12,2,2
1,0,0,0,10,12,0,2
1,0,0,0,10,12,2,0
1,0,0,0,10,16,2,2
0,0,0,0,10,10,0,1
1,0,0,0,10,12,0,2
1,0,0,0,10,12,0,2
1,0,0,0,10,12,0,2
0,0,0,0,10,12,0,1
0,0,0,0,10,9,0,0
0,0,0,0,10,16,0,1
1,0,0,0,10,14,2,0
0,0,0,0,10,16,2,2
0,0,0,0,10,12,2,0
0,0,0,0,10,12,0,1
0,0,0,0,10,16,0,0
1,0,0,0,10,16,2,2
0,0,0,0,10,11,2,1
0,0,0,0,10,4,0,1
1,0,0,0,10,12,0,2
1,0,0,0,10,12,2,2
0,0,0,0,10,16,2,2
1,0,0,0,10,16,2,1
0,0,0,0,10,16,0,2
1,0,0,0,10,12,0,2
0,0,0,0,10,16,0,1
0,0,0,0,10,12,2,0
1,0,0,0,10,15,2,0
0,0,0,0,10,12,0,1
1,0,0,0,10,12,2,1
0,0,0,0,10,2,0,1
0,0,0,0,10,4,0,1
0,0,0,0,10,0,2,1
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,2
0,0,0,0,10,16,0,1
0,0,0,0,10,7,0,0
0,0,0,0,10,16,0,0
1,0,0,0,10,14,0,1
0,0,0,0,10,4,0,1
1,0,0,0,10,12,0,0
0,0,0,0,10,16,0,0
0,0,0,0,10,2,0,1
0,0,0,0,10,12,0,0
0,0,0,0,10,7,0,1
0,0,0,0,10,12,0,1
0,0,0,0,10,16,0,0
0,0,0,0,10,10,0,1
0,0,0,0,10,16,0,0
0,0,0,0,10,3,0,0
0,0,0,0,10,16,0,0
0,0,0,0,10,16,0,0
1,0,0,0,10,14,2,0
1,0,0,0,10,12,0,1
0,0,0,0,10,12,0,1
0,0,0,0,10,16,2,2
0,0,0,0,10,16,0,1
0,0,0,0,10,10,0,1
0,0,0,0,10,16,0,1
1,0,0,0,10,12,0,2
0,0,0,0,10,16,2,0
0,0,0,0,10,16,0,2
0,0,0,0,10,4,0,1
0,0,0,0,10,16,2,1
0,0,0,0,10,2,0,1
0,0,0,0,10,7,0,1
0,0,0,0,10,13,0,1
0,0,0,0,10,16,0,2
0,0,0,0,10,8,0,1
0,0,0,0,10,16,0,2
1,0,0,0,10,12,2,0
0,0,0,0,10,16,2,0
1,0,0,0,10,0,2,1
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,2
1,0,0,0,10,6,0,1
0,0,0,0,10,16,0,2
0,0,0,0,10,0,0,1
0,0,0,0,10,12,0,2
0,0,0,0,10,8,2,0
0,0,0,0,10,10,0,1
1,0,0,0,10,16,0,2
0,0,0,0,10,12,0,1
1,0,0,0,10,12,0,0
0,0,0,0,10,3,0,1
1,0,0,0,10,12,2,1
0,0,0,0,10,0,0,1
0,0,0,0,10,12,0,1
1,0,0,0,10,12,0,1
1,0,0,0,10,14,2,0
0,0,0,0,10,4,2,0
1,0,0,0,10,14,2,1
1,0,0,0,10,12,0,0
0,0,0,0,10,16,0,0
1,0,0,0,10,12,0,0
0,0,0,0,10,16,0,0
0,0,0,0,10,16,0,0
0,0,0,0,10,16,0,1
0,0,0,0,10,12,0,2
0,0,0,0,10,16,0,1
0,0,0,0,10,16,0,1
0,0,0,0,10,0,0,1
0,0,0,0,10,16,0,2
0,0,0,0,10,16,2,0
0,0,0,0,10,16,0,2
0,0,0,0,10,16,2,2
1,0,0,0,10,12,0,0
1,0,0,0,10,12,0,0
1,0,0,0,10,12,0,2
1,0,0,0,10,12,0,1
0,0,0,0,10,8,2,0
1,0,0,0,10,12,2,0
1,0,0,0,10,12,0,2
0,0,0,0,10,16,2,1
0,0,0,0,09,10,2,0
1,0,0,0,09,12,0,2
0,0,0,0,09,2,0,1
0,0,0,0,09,16,2,2
0,0,0,0,09,16,0,2
0,0,0,0,09,16,0,2
1,0,0,0,09,12,0,1
1,0,0,0,09,12,0,1
1,0,0,0,09,12,2,0
0,0,0,0,09,0,0,1
1,0,0,0,09,6,0,2
0,0,0,0,09,10,0,1
0,0,0,0,09,7,0,1
0,0,0,0,09,16,0,2
0,0,0,0,09,9,2,0
0,0,0,0,09,10,0,1
0,0,0,0,09,12,0,0
0,0,0,0,09,10,0,1
1,0,0,0,09,4,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,10,0,1
0,0,0,0,09,12,0,1
0,0,0,0,09,12,0,1
0,0,0,0,09,16,2,2
0,0,0,0,09,15,0,1
0,0,0,0,09,16,0,1
0,0,0,0,09,12,0,1
1,0,0,0,09,12,2,0
0,0,0,0,09,7,0,0
0,0,0,0,09,16,0,2
0,0,0,0,09,16,0,1
0,0,0,0,09,10,0,1
0,0,0,0,09,10,0,1
0,0,0,0,09,2,0,1
0,0,0,0,09,0,2,0
1,0,0,0,09,16,2,0
0,0,0,0,09,10,2,0
0,0,0,0,09,16,2,2
1,0,0,0,09,12,0,1
0,0,0,0,09,2,0,1
0,0,0,0,09,10,0,1
1,0,0,0,09,6,2,2
0,0,0,0,09,16,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,4,0,1
0,0,0,0,09,13,0,1
0,0,0,0,09,4,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,11,0,0
0,0,0,0,09,7,0,1
0,0,0,0,09,4,0,1
1,0,0,0,09,12,0,1
0,0,0,0,09,16,2,0
1,0,0,0,09,0,2,0
1,0,0,0,09,16,2,2
0,0,0,0,09,4,0,1
0,0,0,0,09,16,0,2
0,0,0,0,09,10,0,1
0,0,0,0,09,10,0,1
0,0,0,0,09,16,2,2
1,0,0,0,09,16,2,2
0,0,0,0,09,12,0,1
0,0,0,0,09,16,0,1
0,0,0,0,09,0,0,1
1,0,0,0,09,16,2,2
0,0,0,0,09,10,2,0
0,0,0,0,09,10,0,0
0,0,0,0,09,16,2,0
0,0,0,0,09,10,0,0
0,0,0,0,09,16,0,2
1,0,0,0,09,12,0,0
1,0,0,0,09,12,0,0
1,0,0,0,09,6,2,2
1,0,0,0,09,12,0,0
0,0,0,0,09,12,0,1
0,0,0,0,09,16,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,12,0,0
0,0,0,0,09,16,0,0
0,0,0,0,09,16,0,0
1,0,0,0,09,14,0,0
1,0,0,0,09,16,2,2
0,0,0,0,09,16,2,2
1,0,0,0,09,14,2,1
0,0,0,0,09,4,0,0
0,0,0,0,09,4,0,1
0,0,0,0,09,13,0,0
1,0,0,0,09,12,0,1
0,0,0,0,09,16,0,2
0,0,0,0,09,2,0,0
0,0,0,0,09,16,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,12,0,1
0,0,0,0,09,16,0,0
0,0,0,0,09,16,2,1
1,0,0,0,09,12,0,2
0,0,0,0,09,16,0,1
1,0,0,0,09,12,0,2
0,0,0,0,09,11,0,0
0,0,0,0,09,16,0,1
0,0,0,0,09,0,2,0
1,0,0,0,09,12,0,1
0,0,0,0,09,16,0,1
1,0,0,0,09,12,2,0
0,0,0,0,09,16,2,2
1,0,0,0,09,12,0,1
1,0,0,0,09,12,0,1
0,0,0,0,09,7,0,0
0,0,0,0,09,12,0,0
0,0,0,0,09,16,0,0
0,0,0,0,09,16,2,2
0,0,0,0,09,16,2,1
1,0,0,0,09,16,0,2
0,0,0,0,09,2,0,1
0,0,0,0,09,7,0,1
0,0,0,0,09,2,0,1
0,0,0,0,09,16,2,2
1,0,0,0,09,12,0,1
1,0,0,0,09,12,0,1
0,0,0,0,09,16,0,1
1,0,0,0,09,12,0,1
1,0,0,0,09,12,0,1
0,0,0,0,09,12,0,0
0,0,0,0,09,16,2,2
0,0,0,0,09,10,2,0
0,0,0,0,09,0,0,1
1,0,0,0,09,12,0,2
1,0,0,0,09,12,0,1
1,0,0,0,09,12,2,0
0,0,0,0,09,12,0,1
0,0,0,0,09,16,2,2
0,0,0,0,09,12,0,1
1,0,0,0,09,12,0,1
0,0,0,0,09,10,0,0
0,0,0,0,09,16,0,1
0,0,0,0,09,11,0,1
0,0,0,0,09,16,2,2
0,0,0,0,09,13,0,1
0,0,0,0,09,16,2,1
1,0,0,0,09,12,0,0
0,0,0,0,09,16,0,1
0,0,0,0,09,16,2,2
0,0,0,0,09,16,0,1
0,0,0,0,09,5,0,1
0,0,0,0,09,12,0,1
1,0,0,0,09,12,2,0
1,0,0,0,09,15,0,2
0,0,0,0,09,16,0,1
0,0,0,0,09,16,0,2
0,0,0,0,09,13,0,0
0,0,0,0,08,16,0,0
0,0,0,0,08,16,2,2
0,0,0,0,08,16,2,1
0,0,0,0,08,16,0,1
1,0,0,0,08,1,0,1
1,0,0,0,08,12,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,16,2,2
0,0,0,0,08,16,0,1
1,0,0,0,08,12,0,1
1,0,0,0,08,12,0,0
0,0,0,0,08,16,2,1
0,0,0,0,08,7,0,0
1,0,0,0,08,12,0,1
0,0,0,0,08,12,0,0
0,0,0,0,08,16,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,0,2,1
1,0,0,0,08,12,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,10,0,0
0,0,0,0,08,0,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,0,2,1
0,0,0,0,08,12,0,1
0,0,0,0,08,16,2,1
0,0,0,0,08,16,0,2
0,0,0,0,08,2,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,0,0,1
0,0,0,0,08,10,0,1
0,0,0,0,08,8,0,1
0,0,0,0,08,10,0,1
1,0,0,0,08,12,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,16,2,2
0,0,0,0,08,12,0,1
0,0,0,0,08,16,2,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,0,0
0,0,0,0,08,16,2,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,1
0,0,0,0,08,10,0,1
1,0,0,0,08,12,2,1
0,0,0,0,08,16,0,0
0,0,0,0,08,11,2,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,1
1,0,0,0,08,6,0,2
1,0,0,0,08,14,0,2
0,0,0,0,08,7,0,1
0,0,0,0,08,7,0,1
1,0,0,0,08,12,0,1
0,0,0,0,08,10,0,1
0,0,0,0,08,10,0,1
1,0,0,0,08,16,2,0
0,0,0,0,08,10,0,1
0,0,0,0,08,8,0,0
0,0,0,0,08,16,2,2
1,0,0,0,08,12,0,1
0,0,0,0,08,16,0,0
0,0,0,0,08,16,0,1
0,0,0,0,08,7,0,0
1,0,0,0,08,12,0,1
0,0,0,0,08,0,0,1
0,0,0,0,08,16,2,2
1,0,0,0,08,12,0,1
1,0,0,0,08,12,2,0
0,0,0,0,08,8,0,1
0,0,0,0,08,2,0,1
1,0,0,0,08,16,2,2
0,0,0,0,08,16,0,1
1,0,0,0,08,6,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,16,0,2
0,0,0,0,08,16,0,0
0,0,0,0,08,16,2,1
0,0,0,0,08,10,0,0
0,0,0,0,08,16,0,2
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,0
0,0,0,0,08,16,0,1
0,0,0,0,08,8,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,8,2,1
0,0,0,0,08,2,2,1
0,0,0,0,08,0,2,1
1,0,0,0,08,12,0,1
0,0,0,0,08,16,0,0
0,0,0,0,08,16,0,0
0,0,0,0,08,4,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,16,0,1
1,0,0,0,08,0,0,1
0,0,0,0,08,0,0,1
0,0,0,0,08,0,0,1
0,0,0,0,08,4,0,1
0,0,0,0,08,4,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,7,0,1
0,0,0,0,08,15,2,1
0,0,0,0,08,3,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,10,2,2
0,0,0,0,08,7,0,0
0,0,0,0,08,7,0,1
1,0,0,0,08,12,0,1
0,0,0,0,08,12,0,1
0,0,0,0,08,11,0,1
0,0,0,0,08,16,0,0
0,0,0,0,08,5,0,1
0,0,0,0,08,16,0,1
1,0,0,0,08,12,0,2
1,0,0,0,08,16,2,2
0,0,0,0,08,16,0,0
1,0,0,0,08,12,2,0
0,0,0,0,08,16,2,2
1,0,0,0,08,14,2,0
1,0,0,0,08,12,0,2
0,0,0,0,08,12,0,2
0,0,0,0,08,13,0,1
0,0,0,0,08,16,0,0
0,0,0,0,08,10,0,1
0,0,0,0,08,9,2,1
0,0,0,0,08,2,0,1
0,0,0,0,08,16,0,1
0,0,0,0,08,12,0,2
0,0,0,0,08,16,0,1
0,0,0,0,08,16,2,2
0,0,0,0,08,0,0,1
0,0,0,0,08,7,0,1
0,0,0,0,08,16,2,2
0,0,0,0,07,8,0,1
1,0,0,0,07,12,0,1
0,0,0,0,07,0,0,0
0,0,0,0,07,4,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,11,0,0
1,0,0,0,07,12,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,12,0,1
0,0,0,0,07,12,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,1
0,0,0,0,07,7,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,2,0,0
0,0,0,0,07,10,0,0
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,1
0,0,0,0,07,12,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,2
1,0,0,0,07,12,0,1
0,0,0,0,07,16,2,2
1,0,0,0,07,12,0,1
0,0,0,0,07,10,0,1
0,0,0,0,07,2,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,0,0,0
1,0,0,0,07,12,0,2
0,0,0,0,07,16,2,2
0,0,0,0,07,7,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,2,2
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,7,0,1
0,0,0,0,07,12,0,2
0,0,0,0,07,12,0,2
0,0,0,0,07,16,0,1
1,0,0,0,07,12,0,1
1,1,0,0,07,12,0,2
1,0,0,0,07,14,2,1
0,0,0,0,07,7,0,1
1,0,0,0,07,12,0,2
1,0,0,0,07,14,2,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
1,0,0,0,07,12,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,1
0,0,0,0,07,12,0,0
0,0,0,0,07,12,0,1
0,0,0,0,07,12,0,2
0,0,0,0,07,12,0,1
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,1
0,0,0,0,07,12,0,1
0,0,0,0,07,7,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,7,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,13,0,1
1,1,0,0,07,16,2,1
0,0,0,0,07,8,0,1
1,0,0,0,07,12,0,1
0,0,0,0,07,15,0,0
0,0,0,0,07,12,0,1
0,0,0,0,07,16,0,0
0,0,0,0,07,16,0,1
0,0,0,0,07,16,2,2
0,0,0,0,07,9,2,1
1,0,0,0,07,12,0,1
0,0,0,0,07,16,0,1
1,0,0,0,07,16,2,2
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,12,0,1
1,0,0,0,07,12,0,2
0,0,0,0,07,8,2,1
1,0,0,0,07,12,0,2
0,0,0,0,07,16,0,0
0,0,0,0,07,16,0,2
0,0,0,0,07,7,2,0
0,0,0,0,07,16,0,1
0,0,0,0,07,0,0,1
0,0,0,0,07,12,0,2
0,0,0,0,07,8,2,1
1,0,0,0,07,6,0,2
0,0,0,0,07,16,0,1
0,0,0,0,07,4,0,1
1,0,0,0,07,16,2,2
0,0,0,0,07,4,0,1
1,0,0,0,07,16,0,1
0,0,0,0,07,12,0,2
1,0,0,0,07,16,2,2
1,0,0,0,07,6,0,1
0,0,0,0,07,16,0,1
0,0,0,0,07,16,0,1
1,0,0,0,07,14,0,1
0,0,0,0,07,4,2,1
0,0,0,0,07,16,0,2
0,0,0,0,07,16,0,0
1,0,0,0,07,6,0,0
0,0,0,0,07,16,0,1
0,0,0,0,07,4,0,1
1,0,0,0,07,12,0,0
0,0,0,0,07,16,0,0
0,0,0,0,07,10,0,1
1,0,0,0,07,12,0,0
0,0,0,0,07,12,0,0
0,0,0,0,07,10,0,0
0,0,0,0,07,10,0,1
0,0,0,0,07,16,0,0
0,0,0,0,07,11,0,1
0,0,0,0,07,10,0,0
0,0,0,0,07,2,0,0
0,0,0,0,07,16,0,0
0,0,0,0,07,16,2,2
0,0,0,0,07,16,0,1
0,0,0,0,07,7,0,1
0,0,0,0,07,13,0,1
1,0,0,0,07,12,0,1
1,0,0,0,07,12,0,2
0,0,0,0,07,3,0,1
0,0,0,0,07,12,0,1
0,0,0,0,07,5,0,1
0,0,0,0,06,4,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,16,2,2
1,0,0,0,06,12,0,0
0,0,0,0,06,9,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,2,2
0,0,0,0,06,0,0,1
0,0,0,0,06,10,2,1
0,0,0,0,06,16,0,0
0,0,0,0,06,10,0,1
0,0,0,0,06,4,0,1
0,0,0,0,06,4,0,1
0,0,0,0,06,12,0,1
0,0,0,0,06,4,0,0
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,0
0,0,0,0,06,10,2,1
0,0,0,0,06,7,0,0
1,0,0,0,06,14,2,0
0,0,0,0,06,16,2,1
1,0,0,0,06,12,0,1
1,0,0,0,06,14,0,0
0,0,0,0,06,16,0,1
0,0,0,0,06,10,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,15,0,1
0,0,0,0,06,0,0,0
0,0,0,0,06,7,0,1
0,0,0,0,06,2,0,1
0,0,0,0,06,7,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,15,0,1
1,0,0,0,06,14,0,1
1,0,0,0,06,14,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,0
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,12,0,0
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,2
1,0,0,0,06,6,2,1
1,0,0,0,06,6,0,1
0,0,0,0,06,16,2,2
0,0,0,0,06,9,0,0
0,0,0,0,06,16,2,2
1,0,0,0,06,16,2,2
0,0,0,0,06,16,0,2
1,0,0,0,06,6,0,2
1,0,0,0,06,12,0,2
0,0,0,0,06,11,0,1
1,0,0,0,06,14,2,1
1,0,0,0,06,16,0,1
0,0,0,0,06,8,0,1
0,0,0,0,06,7,0,1
0,0,0,0,06,7,0,1
1,0,0,0,06,16,2,2
0,0,0,0,06,0,0,1
1,0,0,0,06,0,2,1
1,0,0,0,06,12,0,1
0,0,0,0,06,4,0,0
0,0,0,0,06,16,0,1
0,0,0,0,06,15,0,0
0,0,0,0,06,12,2,0
0,0,0,0,06,10,0,2
0,0,0,0,06,10,0,2
0,0,0,0,06,16,0,1
0,0,0,0,06,10,0,1
0,0,0,0,06,5,0,2
0,0,0,0,06,7,0,0
0,0,0,0,06,4,0,0
0,0,0,0,06,16,2,2
0,0,0,0,06,16,0,0
0,0,0,0,06,16,2,1
1,0,0,0,06,12,0,1
0,0,0,0,06,11,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,16,2,0
0,0,0,0,06,13,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,5,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,9,0,0
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,2,0,0
0,0,0,0,06,3,0,0
0,0,0,0,06,16,0,1
0,0,0,0,06,0,0,1
0,0,0,0,06,10,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,10,0,2
0,0,0,0,06,16,0,1
0,0,0,0,06,3,0,0
0,0,0,0,06,0,0,1
0,0,0,0,06,12,2,0
0,0,0,0,06,0,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,16,2,2
0,0,0,0,06,12,0,1
0,0,0,0,06,16,0,2
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,12,2,0
1,0,0,0,06,12,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,16,0,1
0,0,0,0,06,12,0,1
0,0,0,0,06,16,0,0
1,0,0,0,06,12,0,1
0,0,0,0,06,12,0,1
0,0,0,0,06,16,0,2
0,0,0,0,06,12,0,1
1,0,0,0,06,14,2,0
0,0,0,0,06,16,0,1
0,0,0,0,06,16,0,1
1,0,0,0,06,12,0,1
0,0,0,0,06,7,0,1
0,0,0,0,06,16,0,2
0,0,0,0,06,10,2,0
0,0,0,0,06,9,0,1
0,0,0,0,06,12,0,1
0,0,0,0,06,7,2,1
0,0,0,0,06,8,2,1
1,0,0,0,06,14,2,0
